Year,Election,Province,District Name,Part Number,Party Name,Candidate Name,"Candidate Gender L=Male, P=Female",Candidate List Number
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,"HJ. EMIKO, SP",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,"ACHMAD SALIS, SH",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,"ABDUL QOYYUM, S.Pd.I",L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,"SRIYATI, SH",P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,H. ABDUL MUIS,L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,DESY NURHASANAH,P,8
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,TATI HARTATI,P,9
2014,DPR,JAWA TIMUR,JAWA TIMUR I,9,PARTAI PERSATUAN PEMBANGUNAN,MASFIRA SURYA TANTI,P,10
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"H.MUHAMMAD MIRDASY, S.IP",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"RENY WIDYA LESTARI, ST",P,2
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"Drs H ENDUNG SUTRISNO, MM",L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"I WAYAN DENDRA, MH",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,EDMOUND SIMORANGKIR,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,SARA NAIDU,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"ABDULLAH FITRONI, SH",L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"EKA RISTA HARIMURTI, SE",P,8
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"Ir. ARIEF SOEMARTO, SH, MH",L,9
2014,DPR,JAWA TIMUR,JAWA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"RUDY SETIA WIBISONO, SH",L,10
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,"Dr. FUAD AMSYARI, MPH, PhD",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,WISNU WARDHANA,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,"Dra. Hj. SOENDARI KABAT,SH",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,ACHMAD SOINI,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,MEINDRO WASKITO,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,JUSLIDAR,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,"Ir. PIPIN R. TAMARA, BE, SIP, MM, MBA",L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,Drs. AMARULLAH NASUTION,L,8
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,Dra. SRI YUNIATI,P,9
2014,DPR,JAWA TIMUR,JAWA TIMUR I,14,PARTAI BULAN BINTANG,"Ir. ERNI IMAYANI, MM",P,10
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,H. ABDUL RACHMAN JULIANTO,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,RUDY PRAYITNO,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,GM. ESTHERIYANA,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"WILLEM GASPERSZ, SE, MM",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,SANNY M. SARWONO,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,SUTRISNO,L,6
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,IR. HARI PURNOMO SETYO,L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,RENI ARLI,P,8
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"ISMAIL FAHMI, SH",L,9
2014,DPR,JAWA TIMUR,JAWA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,PUNGKI WING SAMPURNO,L,10
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,"Drs. H. HASAN AMINUDDIN, M.Si.",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,"H. AMINUROKMAN, SE., MM.",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,dr. MIRA SAMIA,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,"Hj. AMBARWATI, S.Sos., M.Si",P,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,IRA LUTFI DAMAYANTI,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,RONI HUTOMO,L,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,1,PARTAI NasDem,"Hj. LAILATUL JUMAH, S.Ag.,M.Hum.",P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,H. ABDUL MALIK HARAMAIN,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,FAISOL RIZA,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"Dra. Hj. SAFIRA MACHRUSAH, MAAS",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"SITI FATIMAH, M. Pd. I",P,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"Hj. LAILA HANIM, SE",P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,HANI HASJIM,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"ANAS NASIKHIN, M.Si",L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,"dr. AGOES KOOSHARTORO, Sp.PD",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,"DR. MUHAMMAD FIRDAUS, MA",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,"IDA ROCHMAWATI, SPi.",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,YANUAR ARIF WIBOWO,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,dr. SITI MARSIYAH,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,TITIK WULANDARI,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,H. JUMADI,L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"Prof. Dr. H. HAMKA HAQ, MA",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,EDY KUSCAHYANTO SSi,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"NIDIA ARIADNI SALEH, B.Comm, MBA",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"DIARSON LUBIS, SH",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,H. PUDJO BASUKI,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,MULIDA MARDIYANI,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,SETIAWATI,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,"DRA. HJ. HARBIAH SALAHUDDIN, M.SI",P,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,Dra. Hj. FARIDAH EFFENDY,P,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,"H.M. YASIN V BASRI, SH",L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,"RESSA AMIRZA SURYASAPUTRA, SH",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,"H. MUKHAMAD MISBAKHUN, SE",L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,"ELMA BELANI MUNZIR, SE",P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,5,PARTAI GOLONGAN KARYA,FERNANDA ZULKARNAIN,L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,Ir. H. SOEPRIYATNO,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"SYAIFUR RAHMAN, S.Pt",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"YUSITA NURQOIDAH, STP, MM",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"H. MOCH. ARIF JUNAIDY, SH.",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"DR. AGUSTINA ZUBAIR, M.Si",P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,Hj. DAMAYANTI,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"H. M. MAS'UDI BUSYIRI, LC.",L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,"KH. YUNUS ROICHAN, SH, M.H.I",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,VERA NAWIRA,P,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,Drs. AGUS FERY YUSUF. T,L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,YANTI WIDIAWATI SOETARMAN,P,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,MUSTHAFA,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,"ADITYA INDRADJAJA, Dipl. Ing",L,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,7,PARTAI DEMOKRAT,"EVI ZAINAL ABIDIN, B. Comm",P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,TAUFIK GANI M,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,R. FATHOR RAHMAN,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,JOANE HENDRAWATI,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,AGUNG EKO ISMAWANTO,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,MUHAMMAD INANTA KUSUMA NEGARA,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,ANIES FITRIYA,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,8,PARTAI AMANAT NASIONAL,RINA OCTAVIA TANAYA,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,"H. MUSTOFA ASSEGAF, M.Si",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,FAIRUS ZABADI,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,MELISA,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,"ERNADI, SHI",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,"MOKHAMAD MUNIB, S.Pd. I",L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,SITI MAHMUDAH,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,Dra. DWI MUFARODJAH,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,HJ. LILI CHODIDJAH WAHID,P,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,"Dr. H. DADE ANGGA S.IP, M.Si",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,"WARSITO, SE",L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,KH ABDUL HAQ,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,Ir. RIDWANUL HAKIM,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,MAYRUNA MAHA,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,10,PARTAI HATI NURANI RAKYAT,SRI MILA WARYANI,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,KH. CHAIRUL ANWAR,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,SURURUDIN,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,"DARWATI, SE",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,MUHAMMAD SYAMSUL ARIFIN,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,"H. EDY SUDIRMAN MADJID, SH, M.Hum",L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,DARYATI NENGSIH,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR II,14,PARTAI BULAN BINTANG,DENY KUSUMAWARDANI,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,ROHADI WICAKSONO,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,CHRYSTIANA TRIE PUDJI REJEKI,P,2
2014,DPR,JAWA TIMUR,JAWA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,BAGUS PRAMBUDIAN AYUDANTO,L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,ABDUL GHOFUR,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,SITI LILIK ROFIAH,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,DINA HANDAYANA,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,"KH. ABDUL MALIK, S.Ag",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,H. USAMAH ALHADAR,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,"Hj. NANA MAHDIANA, SH., MH., M.Kn",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,"DEWI DAMAYANTI SOETOMO, SH",P,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,ASMA ZUBAIDAH,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,ULFAH,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,1,PARTAI NasDem,"dr. HERMAN, MM.",L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,"L.H.ACHMAD FADIL MUZAKKI SYAH, S.PD.I",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,"Hj. NIHAYATUL WAFIROH, MA",P,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,"H. ABDUL HAMID WAHID, M.Ag",L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,Ir.M.NASIM KHAN,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,"UMMY RIZQIYAH, SE",P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,"YUNITA RATNASARI, SE",P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,2,PARTAI KEBANGKITAN BANGSA,Drs. H. SUSONO YUSUF,L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,3,PARTAI KEADILAN SEJAHTERA,"IR. BUDI HERMAWAN, MT",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,3,PARTAI KEADILAN SEJAHTERA,"ATANG TRISNANTO, S.Hut.",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,3,PARTAI KEADILAN SEJAHTERA,"DJUWITA RARASMAYA, S.Pt., M.Pd.",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,3,PARTAI KEADILAN SEJAHTERA,"KH. MOCH. SAIFUL RIJAL, QZ., SE",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,3,PARTAI KEADILAN SEJAHTERA,NURUL KHOTIMAH,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,3,PARTAI KEADILAN SEJAHTERA,"TEDY ANUGRIANTO, SH.",L,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,NURSUHUD,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,SONNY T DANAPARAMITA,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"DIAN NOESWANTARI, S.Pi., M.PAA",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,DIDIET SOEBAGIO,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,DADANG WAHYU,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,PRAJNA P KIRANA LAKSMI,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,ENDANG WIDIASTUTI,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,HARDISOESILO,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,"Drs. H. EDDIE BUDI PRABOWO,Apt.M.si",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,Dra. Ec. Hj. ENDANG SULASTUTY,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,"MUHAMMAD ANWAR, M.Si",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,H.R KUNHERUHARDJO. SE.M.Si,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,MORISA SAKTI RIDHOWATI,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,5,PARTAI GOLONGAN KARYA,SYAFIFAH NAVRATILOVA THAYIB,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,Ir. SUMAIL ABDULLAH,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,"DURROTUN NAFISAH, SH.I",P,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,Ir. H. MUHAMMADONG,L,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,"H. IMAM SOSIALIS, MS. Drg",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,"YUNI PUSPITA SARI, S.ST",P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,"Drs. SUMINTO, MM.",L,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,6,PARTAI GERAKAN INDONESIA RAYA,"Hj. RISNATU NURIL AZIZ, SPD",P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,"AZAM AZMAN NATAWIJANA, Ir. H",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,"H. SHOLEH SOE'AIDY, SH",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,AMINAH ALI ASSEGAF,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,"Drs. H. ADIL ACHMADIYONO, MMA",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,"H. SOEPATNO, SH",L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,KUNTI HARIYANI,P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,7,PARTAI DEMOKRAT,"MIRDA RASYID, SE. MM",P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,"H. RACHMAN WINDHIARTO, SH",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,"H. SYARIFUDDIN THAHER, SH, M.Hum",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,MILA MACHMUDAH,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,"FREDY EKO SAKTIYO, S.Sn,M.Hum",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,"H. YUSUF KYBER HASNOPUTRO, BA, IKAL",L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,"ENDANG SRI SUKMAWATI, SE",P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,8,PARTAI AMANAT NASIONAL,ADLIANA CHANIAGO,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,SY. ANAS THAHIR,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,"Drs. H. ZAINI RAHMAN, MH",L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,"LULIK SILVIATUL ALIYAH, ST",P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,AHMAD ANAS YAHYA,L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,SITI HALIMAH,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,"SITI HABSYAH MAYAWATI, SE",P,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,9,PARTAI PERSATUAN PEMBANGUNAN,"H. A. ZAINURI GHAZALI, SH",L,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,"DJAMAL AZIZ BSC,SH,MH",L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,Drs.H AHMAD GHUFRON,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,DEWI CHANDRA KARTIKA,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,"MULYANI, SE., M.Si",L,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,MESSELINA DIANA,P,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,RICKY RICARDO H. ALLEN,L,6
2014,DPR,JAWA TIMUR,JAWA TIMUR III,10,PARTAI HATI NURANI RAKYAT,SANDI AINI,P,7
2014,DPR,JAWA TIMUR,JAWA TIMUR III,14,PARTAI BULAN BINTANG,MOHAMMAD MUZAYYAN,L,1
2014,DPR,JAWA TIMUR,JAWA TIMUR III,14,PARTAI BULAN BINTANG,SALMAN ASSEGAF,L,2
2014,DPR,JAWA TIMUR,JAWA TIMUR III,14,PARTAI BULAN BINTANG,FADIYAH NAGIB,P,3
2014,DPR,JAWA TIMUR,JAWA TIMUR III,14,PARTAI BULAN BINTANG,YUSHI HARDINI,P,4
2014,DPR,JAWA TIMUR,JAWA TIMUR III,14,PARTAI BULAN BINTANG,MUH. LUDFI ADI SUSILO,L,5
2014,DPR,JAWA TIMUR,JAWA TIMUR III,14,PARTAI BULAN BINTANG,"Hj. R. OPON ROHANAH TAMAMI, Bc.M",P,6
