Year,Province,District Name,Election,Party Number,Party Name,NOMOR.URUT,Candidate Name,"Candidate Gender L=Male, P=Female"
2019,BANTEN,BANTEN II,DPR ,9,Perindo,1,"Dr. BRIGJEN POL. PURN. H. HERU FEBRUANTO, M.AP",L
2019,BANTEN,BANTEN II,DPR ,9,Perindo,2,"ANDI CAKRA WAHYUDI, SE., MBA",L
2019,BANTEN,BANTEN II,DPR ,9,Perindo,3,"NAVIRA ARAYA TUEKA, SH., MH",P
2019,BANTEN,BANTEN II,DPR ,9,Perindo,4,"M. MUHTADIN SABILI, ST",L
2019,BANTEN,BANTEN II,DPR ,9,Perindo,5,"EVA LESTARI, S.IP",P
2019,BANTEN,BANTEN II,DPR ,9,Perindo,6,"SUKANDA CHANDRAHAYAT, ST, . MSi",L
2019,BANTEN,BANTEN II,DPR ,10,PPP,1,"Ir. HJ. FERNITA, MH",P
2019,BANTEN,BANTEN II,DPR ,10,PPP,2,"Hj. KARTIKA YUDHISTI, B.Eng., M.Sc",P
2019,BANTEN,BANTEN II,DPR ,10,PPP,3,"H. AGUS SETIAWAN, SH.",L
2019,BANTEN,BANTEN II,DPR ,10,PPP,4,E. MANSUR AINI,L
2019,BANTEN,BANTEN II,DPR ,10,PPP,5,RENI HADIJAH HSB,P
2019,BANTEN,BANTEN II,DPR ,10,PPP,6,"Dra. Hj. MUFLIKHAH, M. Si",P
2019,BANTEN,BANTEN II,DPR ,11,PSI,1,"DANIEL LUKE SOEWITO, S.I.Kom",L
2019,BANTEN,BANTEN II,DPR ,11,PSI,2,"ALDRIN INIGO WIJANA, ST",L
2019,BANTEN,BANTEN II,DPR ,11,PSI,3,"PRISILLA PUSPITASARI, S.Si",P
2019,BANTEN,BANTEN II,DPR ,11,PSI,4,"RAMOT SITUMEANG, SH., MH",L
2019,BANTEN,BANTEN II,DPR ,11,PSI,5,CHINDY PURI SALSABILLAH,P
2019,BANTEN,BANTEN II,DPR ,11,PSI,6,BUNGA SYELMA RIZALDY,P
2019,BANTEN,BANTEN II,DPR ,12,PAN,1,"H. YANDRI SUSANTO, S.Pt",L
2019,BANTEN,BANTEN II,DPR ,12,PAN,2,"Hj. INDAHWATI, S.Mn. MM",P
2019,BANTEN,BANTEN II,DPR ,12,PAN,3,"H. ROSYID HAERUDIN, SP, MM",L
2019,BANTEN,BANTEN II,DPR ,12,PAN,4,"Ir. H. SYAFROL MAKMUR, M.Pd.I.",L
2019,BANTEN,BANTEN II,DPR ,12,PAN,5,"RATU MINHERYATI, SE",P
2019,BANTEN,BANTEN II,DPR ,12,PAN,6,"H. SUPRIYONO, S.Kom",L
2019,BANTEN,BANTEN II,DPR ,13,Hanura,1,ASEP SAEPULLOH,L
2019,BANTEN,BANTEN II,DPR ,13,Hanura,2,SYAFIK,L
2019,BANTEN,BANTEN II,DPR ,13,Hanura,3,ASTRID OCTAVIN SARMARIA,P
2019,BANTEN,BANTEN II,DPR ,13,Hanura,4,ZAENAL ABIDIN,L
2019,BANTEN,BANTEN II,DPR ,13,Hanura,5,"ENTIN SARTINAH, S.Pd.I",P
2019,BANTEN,BANTEN II,DPR ,13,Hanura,6,"Drs. RAMBUN SUMARDI, Ak. M.Si",L
2019,BANTEN,BANTEN II,DPR ,14,Demokrat,1,"Dr. AMIR SYAMSUDIN, SH., MH.",L
2019,BANTEN,BANTEN II,DPR ,14,Demokrat,2,NUR AENI,P
2019,BANTEN,BANTEN II,DPR ,14,Demokrat,3,H. AENG HAERUDIN,L
2019,BANTEN,BANTEN II,DPR ,14,Demokrat,4,H. AYIP NAJIB (DUCE),L
2019,BANTEN,BANTEN II,DPR ,14,Demokrat,5,"H.AHMAD RIFAI SUFTYADI, SH",L
2019,BANTEN,BANTEN II,DPR ,14,Demokrat,6,"LINDA AGUSTINI ARITONANG, SS",P
2019,BANTEN,BANTEN II,DPR ,19,PBB,1,"RONNI ABDI, ST., MM",L
2019,BANTEN,BANTEN II,DPR ,19,PBB,2,"MUHAMMAD RIDWAN, SH., MM",L
2019,BANTEN,BANTEN II,DPR ,19,PBB,3,"Dr. INNE IRAWATY, SpKJ",P
2019,BANTEN,BANTEN II,DPR ,19,PBB,4,"SUDRAJAT ARDANI, M.H",L
2019,BANTEN,BANTEN II,DPR ,19,PBB,5,MUSTOFA,L
2019,BANTEN,BANTEN II,DPR ,19,PBB,6,SUGIATI,P
2019,BANTEN,BANTEN II,DPR ,20,PKPI,1,CHARLES SIMANJUNTAK,L
2019,BANTEN,BANTEN II,DPR ,20,PKPI,2,ALFA ANGELICA E SEREH,P
2019,BANTEN,BANTEN III,DPR ,1,PKB,1,"Dra. HJ. SITI MASRIFAH, MA",P
2019,BANTEN,BANTEN III,DPR ,1,PKB,2,"MOH. RANO ALFATH, S.H., M.H.",L
2019,BANTEN,BANTEN III,DPR ,1,PKB,3,"H ABDUL ROJI, S. Sos. MM",L
2019,BANTEN,BANTEN III,DPR ,1,PKB,4,WITJAKSONO ABADIMAN S.,L
2019,BANTEN,BANTEN III,DPR ,1,PKB,5,MARDA HASTUTI,P
2019,BANTEN,BANTEN III,DPR ,1,PKB,6,"H. IMADUDIN, MA",L
2019,BANTEN,BANTEN III,DPR ,1,PKB,7,FAJAR ROSMAN K,L
2019,BANTEN,BANTEN III,DPR ,1,PKB,8,ZAITUN AWALIAH,P
2019,BANTEN,BANTEN III,DPR ,1,PKB,9,"RANI RISMAWATI, SE",P
2019,BANTEN,BANTEN III,DPR ,1,PKB,10,"ARDY SUSANTO, SH",L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,1,Dr. SUFMI DASCO AHMAD,L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,2,"MARTINA, S.I.KOM., M.Si",P
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,3,"DASRIL, S.Pd.I., M.Si (HAN)",L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,4,"SESARIUS EGI BUDIMAN, ST.B.Eng",L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,5,"CARMAN ANSARI E.A.R LATIEF, S. Sos",L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,6,"SUPRIATI, SE",P
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,7,"VIGOR RISQY SETIAWAN, SE",L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,8,"R. MOCH ALDINA SURYANA, SE",L
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,9,"RISNAULI SIAHAAN, S.Si",P
2019,BANTEN,BANTEN III,DPR ,2,Gerindra,10,"ACHMAD MUZAYIN SYAFRIAL, SH",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,1,"RANO KARNO, S.IP",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,2,"ST. ANANTA WAHANA, S.H.",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,3,"EMMY LUMBAN RAJA, S.E., M.Si",P
2019,BANTEN,BANTEN III,DPR ,3,PDIP,4,"MARINUS GEA, S.E., M.AK",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,5,"WANTO SUGITO, S.Sos",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,6,"Dra. MEIDYA AMORA. I, S.IP., M.Si",P
2019,BANTEN,BANTEN III,DPR ,3,PDIP,7,"Drs. H. EDDY KUSUMA WIJAYA, S.H., M.H., M.M.",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,8,dr. LINA SULISTIAWATI,P
2019,BANTEN,BANTEN III,DPR ,3,PDIP,9,"Drs. H. ARSID, M.Si",L
2019,BANTEN,BANTEN III,DPR ,3,PDIP,10,SANTO WIDJAJA,L
2019,BANTEN,BANTEN III,DPR ,4,Golkar,1,"H. ANDI ACHMAD DARA, S.E.",L
2019,BANTEN,BANTEN III,DPR ,4,Golkar,2,"RATU DIAN HATIFAH, S.Ag., M.Pd",P
2019,BANTEN,BANTEN III,DPR ,4,Golkar,3,H. ABDUL SYUKUR,L
2019,BANTEN,BANTEN III,DPR ,4,Golkar,4,EVA ELISA WIBISONO,P
2019,BANTEN,BANTEN III,DPR ,4,Golkar,5,"Dra. TRI IRIASTUTI, M.H",P
2019,BANTEN,BANTEN III,DPR ,4,Golkar,6,FREDDY R. NAPITUPULU,L
2019,BANTEN,BANTEN III,DPR ,4,Golkar,7,"BAHRUDIN, S.H",L
2019,BANTEN,BANTEN III,DPR ,4,Golkar,8,"ARNOD SIHITE, S.E",L
2019,BANTEN,BANTEN III,DPR ,4,Golkar,9,"Dra. HJ. SITI UBAIDAH, M.M",P
2019,BANTEN,BANTEN III,DPR ,4,Golkar,10,DHANY MARLEN,L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,1,"DR. H. WAWAN IRIAWAN, SH, MH",L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,2,SAHAT SILABAN,L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,3,ZURAIDA,P
2019,BANTEN,BANTEN III,DPR ,5,NasDem,4,"YUDI FRIANTO, SH",L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,5,"ADE MUHAMAD NUR, SH. MH",L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,6,SUSY SUDARTI KADIMAN,P
2019,BANTEN,BANTEN III,DPR ,5,NasDem,7,IR.H. UCOK BINANGA NASUTION,L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,8,"Ir. JUSUF MONGAN, M.Si",L
2019,BANTEN,BANTEN III,DPR ,5,NasDem,9,"DISNA RIANTINA, SH., MH.",P
2019,BANTEN,BANTEN III,DPR ,5,NasDem,10,Drs. BENYAMIN KALALO,L
2019,BANTEN,BANTEN III,DPR ,6,Garuda,1,"EKO RIYADI, S. Kom",L
2019,BANTEN,BANTEN III,DPR ,6,Garuda,2,RINEKE SUNDAH,P
2019,BANTEN,BANTEN III,DPR ,6,Garuda,3,GITA OKTAVIANI,P
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,1,"SYAEFUNNUR MASZAH, SH, MM",L
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,2,KH. BAHANA JAALHAQ TAQWALLAH,L
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,3,"RIA DAHLIA, S.Sos.",P
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,4,"MUHAMMAD SIROT, SH, S.IP",L
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,5,"Dr. ARIUS KARMAN, MARS",L
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,6,"R. Ay. DEVI ANGGRAENI, Amd.TrU",P
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,7,RHAZES FAZA ASRINDRA,L
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,8,"TOMI SYAVITRA, S.Si, MM",L
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,9,"CATHY AHADIANTY, ST",P
2019,BANTEN,BANTEN III,DPR ,7,Berkarya,10,"MUHAMAD ARYA WIJAYA, SH., S.Ag., M.Si., MH.",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,1,"DR. H. MULYANTO, M.Eng",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,2,"INDRA, SH. MH",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,3,IR. HJ. TUTI ELFITA M.SI.,P
2019,BANTEN,BANTEN III,DPR ,8,PKS,4,"Drs. SUNARDI, MM. Pd",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,5,"H. ARIF WAHYUDI, ME",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,6,Dra. HJ. KINGKIN ANIDA,P
2019,BANTEN,BANTEN III,DPR ,8,PKS,7,"ADE MARFUDDIN, M.A.P",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,8,"TOTOK SUDARYANTO, SE M.Si",L
2019,BANTEN,BANTEN III,DPR ,8,PKS,9,MAS FARLINA LIMAR WANGI,P
2019,BANTEN,BANTEN III,DPR ,8,PKS,10,"H. SYARIFULLAH, S.Pd.I",L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,1,"INTAN NURUL HIKMAH, S.E, BBA",P
2019,BANTEN,BANTEN III,DPR ,9,Perindo,2,"DRS. H. ABDURACHMAN, M.AP",L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,3,"YUDHISTIRA IKHSAN PRAMANA, SH, MH",L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,4,"ERLINDA, M.Pd",P
2019,BANTEN,BANTEN III,DPR ,9,Perindo,5,"DAVID SURYA, SH., MH",L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,6,"M. FIRMANSYAH, SHI",L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,7,YUJOSNIL ADAM,L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,8,"YOHANAH, S.Kom, M.Kom",P
2019,BANTEN,BANTEN III,DPR ,9,Perindo,9,"RUNGGU SIHOMBING, S.Si M.M",L
2019,BANTEN,BANTEN III,DPR ,9,Perindo,10,"NIKSON HENCE BULU, S.E, M.Th",L
2019,BANTEN,BANTEN III,DPR ,10,PPP,1,"Drs. H. IRGAN CHAIRUL MAHFIZ, M.Si",L
2019,BANTEN,BANTEN III,DPR ,10,PPP,2,"USMAN MUHAMMAD TOKAN, SE., MA.",L
2019,BANTEN,BANTEN III,DPR ,10,PPP,3,TATI HARTATI,P
2019,BANTEN,BANTEN III,DPR ,10,PPP,4,BAMBANG WAHYU GANINDRA,L
2019,BANTEN,BANTEN III,DPR ,10,PPP,5,"DR. IR. H. M. NIZAR DAHLAN, M. Si",L
2019,BANTEN,BANTEN III,DPR ,10,PPP,6,Dra. TRI APRITA SARI,P
2019,BANTEN,BANTEN III,DPR ,10,PPP,7,"ABDUL RAHMAN TUAKIA, S.Sos",L
2019,BANTEN,BANTEN III,DPR ,10,PPP,8,"H. M. SAYUTI, S.Sos.I",L
2019,BANTEN,BANTEN III,DPR ,10,PPP,9,"DITA AITI YENI, S.TH.I",P
2019,BANTEN,BANTEN III,DPR ,10,PPP,10,"SAFRIZAL ARIFIN, SH., M.H",L
2019,BANTEN,BANTEN III,DPR ,11,PSI,1,RATU AYU ISYANA BAGOES OKA,P
2019,BANTEN,BANTEN III,DPR ,11,PSI,2,KOKOK H. DIRGANTORO,L
2019,BANTEN,BANTEN III,DPR ,11,PSI,3,"LEO ALEXANDER TAMBUNAN, SE, MM",L
2019,BANTEN,BANTEN III,DPR ,11,PSI,4,NUR PANDYSYAH,L
2019,BANTEN,BANTEN III,DPR ,11,PSI,5,"FERA JB. SINAMBELA, MSc",P
2019,BANTEN,BANTEN III,DPR ,11,PSI,6,"MIKHAIL GORBACHEV DOM, S.SI, M.SI",L
2019,BANTEN,BANTEN III,DPR ,11,PSI,7,BENNY SUSANTO,L
2019,BANTEN,BANTEN III,DPR ,11,PSI,8,Ir. AZMI,L
2019,BANTEN,BANTEN III,DPR ,11,PSI,9,"YULIANA RIJANTO, S.S.",P
2019,BANTEN,BANTEN III,DPR ,11,PSI,10,"ADRIANUS AGUNG NUGROHO, S.H M.H",L
2019,BANTEN,BANTEN III,DPR ,12,PAN,1,M. ALI TAHER,L
2019,BANTEN,BANTEN III,DPR ,12,PAN,2,"YASMIN MUNTAZ, SH., MH.",P
2019,BANTEN,BANTEN III,DPR ,12,PAN,3,"H. MUHAMMAD RIZAL, SH, M.Si",L
2019,BANTEN,BANTEN III,DPR ,12,PAN,4,IWAN ROBERTO,L
2019,BANTEN,BANTEN III,DPR ,12,PAN,5,SIRAJ EL MUNIR BUSTAMI,L
2019,BANTEN,BANTEN III,DPR ,12,PAN,6,Ir. TANTY PUPTI,P
2019,BANTEN,BANTEN III,DPR ,12,PAN,7,Ir. SAYUTI ASYATHRI,L
2019,BANTEN,BANTEN III,DPR ,12,PAN,8,HJ. MIKE S. HERAWATI,P
2019,BANTEN,BANTEN III,DPR ,12,PAN,9,"H. MUALLIM SYUIB, SH, MH",L
2019,BANTEN,BANTEN III,DPR ,12,PAN,10,"H. ISMAIL, SH.",L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,1,H. INAS N. ZUBIR,L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,2,"AHMAD SUBADRI, S.Pd.I",L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,3,"ILMI NURUL HUDA, S.Sos., M.Ap",P
2019,BANTEN,BANTEN III,DPR ,13,Hanura,4,"NURMAN, SH",L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,5,IAN ZULFIKAR,L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,6,"HENI SUHAENI, S.E",P
2019,BANTEN,BANTEN III,DPR ,13,Hanura,7,AFIFUDIN,L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,8,"DWI UTAMI, SH",P
2019,BANTEN,BANTEN III,DPR ,13,Hanura,9,"H. NASRUDIN, SH",L
2019,BANTEN,BANTEN III,DPR ,13,Hanura,10,"AGUS DWI ISKANDAR, S.Pd., M.Eng",L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,1,HARTANTO EDHIE WIBOWO,L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,2,"HIMMATUL ALYAH SETIAWATY, SH., MH.",P
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,3,ZULFIKAR. H,L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,4,"Dr. H. HARYONO EDI HERMAWAN, MM",L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,5,IRENE LIBRAWATI,P
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,6,"Ir. H. SONNY INDRA DJAJA, MM",L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,7,DANI MIFTAHUL AKHYAR,L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,8,"DIAN PRANAJAYA, SH, . M.H.",L
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,9,AGUSTIN MALAYANI,P
2019,BANTEN,BANTEN III,DPR ,14,Demokrat,10,"Drs. TABRANI, MM",L
2019,BANTEN,BANTEN III,DPR ,19,PBB,1,H. JURHUM LANTONG,L
2019,BANTEN,BANTEN III,DPR ,19,PBB,2,"DR. IR. SYLVIA WISNA DARWIS, SE., M.M.",P
2019,BANTEN,BANTEN III,DPR ,19,PBB,3,"H. ABDUL SYUKUR, SH.",L
2019,BANTEN,BANTEN III,DPR ,19,PBB,4,Drs. MOH AKBARUDDIN,L
2019,BANTEN,BANTEN III,DPR ,19,PBB,5,"H. YANUAR AMNUR, S.Sos.",L
2019,BANTEN,BANTEN III,DPR ,19,PBB,6,"DRA. HJ, RATNANINGSIH, M.Pd.",P
2019,BANTEN,BANTEN III,DPR ,19,PBB,7,"DENI MARTANTI, S.Kom., M.M",P
2019,BANTEN,BANTEN III,DPR ,19,PBB,8,"ARDITIA, S.Sos",L
2019,BANTEN,BANTEN III,DPR ,19,PBB,9,RD. HERU RUSYAMSI ARIANATAREJA,L
2019,BANTEN,BANTEN III,DPR ,19,PBB,10,"RATNA JUITA YAQOEB, S.ag",P
2019,BANTEN,BANTEN III,DPR ,20,PKPI,1,REMY SYLVIA,P
2019,BANTEN,BANTEN III,DPR ,20,PKPI,2,CHANDRA ROSWINANDRA,L
2019,BANTEN,BANTEN III,DPR ,20,PKPI,3,ROBERTUS NUGROHO PERWIRO ATMOJO,L
2019,BANTEN,BANTEN III,DPR ,20,PKPI,4,CEMPAKA ESA ROSENDI,P
2019,BANTEN,BANTEN III,DPR ,20,PKPI,5,ARI GUNAWAN,L
2019,BENGKULU,BENGKULU,DPR ,1,PKB,1,EKO P SANDJOJO,L
2019,BENGKULU,BENGKULU,DPR ,1,PKB,2,"HERLIARDO, S.AG",L
2019,BENGKULU,BENGKULU,DPR ,1,PKB,3,DEWI PARAMITA,P
2019,BENGKULU,BENGKULU,DPR ,1,PKB,4,DENA ANGGARI,P
2019,BENGKULU,BENGKULU,DPR ,2,Gerindra,1,"SUSI MARLENY BACHSIN, SE., MM",P
2019,BENGKULU,BENGKULU,DPR ,2,Gerindra,2,"Dr. HERI BUDIANTO, M.Si",L
2019,BENGKULU,BENGKULU,DPR ,2,Gerindra,3,dr. LIA LASTARIA,P
2019,BENGKULU,BENGKULU,DPR ,2,Gerindra,4,"DANIEL PUJOSUDARMO, S.Si",L
2019,BENGKULU,BENGKULU,DPR ,3,PDIP,1,"HJ. ELVA HARTATI MURMAN, S.IP, M.M.",P
2019,BENGKULU,BENGKULU,DPR ,3,PDIP,2,RESTUTY APRILLIA,P
2019,BENGKULU,BENGKULU,DPR ,3,PDIP,3,"MUSPANI, S.H.",L
2019,BENGKULU,BENGKULU,DPR ,3,PDIP,4,TRIO ARSEFTO SAKUT,L
2019,BENGKULU,BENGKULU,DPR ,4,Golkar,1,"Drs. TAUFIQ HIDAYAT, M.Si",L
2019,BENGKULU,BENGKULU,DPR ,4,Golkar,2,"TRISNA ANGGRAINI, S.IP., M.M",P
2019,BENGKULU,BENGKULU,DPR ,4,Golkar,3,ALISYA FIANNE JANNE,P
2019,BENGKULU,BENGKULU,DPR ,4,Golkar,4,"MOHAMMAD SALEH, S.E",L
2019,BENGKULU,BENGKULU,DPR ,5,NasDem,1,dr. ANARULITA MUCHTAR,P
2019,BENGKULU,BENGKULU,DPR ,5,NasDem,2,"HJ. LENI HARYATI JOHN LATIEF, SE, M.SI",P
2019,BENGKULU,BENGKULU,DPR ,5,NasDem,3,"MICHAEL PUTRA FERLY, S.SY, MH",L
2019,BENGKULU,BENGKULU,DPR ,5,NasDem,4,"Ir. WISMEN A RAZAK, M.Si",L
2019,BENGKULU,BENGKULU,DPR ,6,Garuda,1,"RAJA HUNTAL GADING HENDRY ARTLIONER SIHITE, SH",L
2019,BENGKULU,BENGKULU,DPR ,6,Garuda,2,"ELVA MEILIYANTI, S.Pd",P
2019,BENGKULU,BENGKULU,DPR ,7,Berkarya,1,"AZWAR BOERHAN, M. ENG. SC",L
2019,BENGKULU,BENGKULU,DPR ,7,Berkarya,2,"SEPTI EFIYETI, SH",P
2019,BENGKULU,BENGKULU,DPR ,7,Berkarya,3,DRS. HENDARMIN AFANDI,L
2019,BENGKULU,BENGKULU,DPR ,8,PKS,1,"Dr. H. DANI HAMDANI, M.Pd",L
2019,BENGKULU,BENGKULU,DPR ,8,PKS,2,"HJ. LIDIA CHAIRIDA, M.Pd.Si.",P
2019,BENGKULU,BENGKULU,DPR ,8,PKS,3,RITA YUSEFA,P
2019,BENGKULU,BENGKULU,DPR ,8,PKS,4,"JUNAIDI ALBAB SETIAWAN, SH., M.Comm Law",L
2019,BENGKULU,BENGKULU,DPR ,9,Perindo,1,"Dr. Ir. RUSLAN WIJAYA, SE. M.AP",L
2019,BENGKULU,BENGKULU,DPR ,9,Perindo,2,"ISNANI MARTUTI, SE",P
2019,BENGKULU,BENGKULU,DPR ,9,Perindo,3,"MUFIAN ZUHRI, MM",L
2019,BENGKULU,BENGKULU,DPR ,9,Perindo,4,"PUTRI MUKARAMAH, S.Sos",P
2019,BENGKULU,BENGKULU,DPR ,10,PPP,1,"IHSAN NAHROMI, LC., MA",L
2019,BENGKULU,BENGKULU,DPR ,10,PPP,2,ANGGA FEBI ARAMANIZA,L
2019,BENGKULU,BENGKULU,DPR ,10,PPP,3,KHAIRIAH,P
2019,BENGKULU,BENGKULU,DPR ,11,PSI,1,DICKSON ARITONANG,L
2019,BENGKULU,BENGKULU,DPR ,11,PSI,2,"EDWARD MOHAMMAD ROZIE, AMD",L
2019,BENGKULU,BENGKULU,DPR ,11,PSI,3,SEPDA AYU WD,P
2019,BENGKULU,BENGKULU,DPR ,11,PSI,4,NATASHA VINI LABORA,P
2019,BENGKULU,BENGKULU,DPR ,12,PAN,1,"Dr. H. AHMAD DASAN, SH, MA",L
2019,BENGKULU,BENGKULU,DPR ,12,PAN,2,"Hj. DEWI CORYATI, M.Si",P
2019,BENGKULU,BENGKULU,DPR ,12,PAN,3,H. BENNY SUHARTO,L
2019,BENGKULU,BENGKULU,DPR ,12,PAN,4,Hj. YENNITA FITRIANI,P
2019,BENGKULU,BENGKULU,DPR ,13,Hanura,1,RINI SUSANTI,P
2019,BENGKULU,BENGKULU,DPR ,13,Hanura,2,"ASWANTO, S.H",L
2019,BENGKULU,BENGKULU,DPR ,13,Hanura,3,"SUSANTI NINGSIH, SE",P
2019,BENGKULU,BENGKULU,DPR ,14,Demokrat,1,H.SYAMHARDI SALEH,L
2019,BENGKULU,BENGKULU,DPR ,14,Demokrat,2,"WIWIK ASRI SETYOWATI, S.Kom",P
2019,BENGKULU,BENGKULU,DPR ,14,Demokrat,3,"RORI JUNIUS ARMIJAYA, SE",L
2019,BENGKULU,BENGKULU,DPR ,14,Demokrat,4,"MARDIANA MUKSIN, SE",P
2019,BENGKULU,BENGKULU,DPR ,19,PBB,1,"RINDRA PANGGAR BESI, S.Pt",L
2019,BENGKULU,BENGKULU,DPR ,19,PBB,2,"OKTO BRAWIJAYA TRISAKTI, M.H",L
2019,BENGKULU,BENGKULU,DPR ,19,PBB,3,LORINA KRISTIN,P
2019,BENGKULU,BENGKULU,DPR ,20,PKPI,1,"Ir. SYOFYAN HOSEN, S.T., M.H.",L
2019,BENGKULU,BENGKULU,DPR ,20,PKPI,2,"AIZAMIA, S. Kom.",P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,1,PKB,1,IMAM NAHRAWI,L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,1,PKB,2,Drs. H. M. YUSUF MUJENIH,L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,1,PKB,3,HJ. MUSLIHA B.,P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,1,PKB,4,"H. MUSTOFA ILYAS, SE",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,1,PKB,5,"Drs. H.S.MUHAMMAD, MHI",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,1,PKB,6,RR SK DHARMAWANTY,P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,2,Gerindra,1,"HABIBUROKHMAN, S.H., M.H",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,2,Gerindra,2,"MAYJEN TNI (PURN) H. ASRIL HAMZAH TANJUNG, S.IP",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,2,Gerindra,3,"LAVIONA BARRETTA, S. Kom",P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,2,Gerindra,4,"Dr. H. DIDI SUPRIJADI, MM",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,2,Gerindra,5,"INDAH MUKTININGTIAS, SE",P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,2,Gerindra,6,Ir. IWAN SUMULE,L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,3,PDIP,1,Dra. HJ. SB. WIRYANTI SUKAMDANI,P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,3,PDIP,2,PUTRA NABABAN,L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,3,PDIP,3,"WILLIAM YANI, S.H. CLA",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,3,PDIP,4,CHICHA KOESWOYO,P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,3,PDIP,5,MAYJEN TNI (PURN) ANDRIE TARDIWAN UTAMA,L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,3,PDIP,6,SONDANG TIAR DEBORA TAMPUBOLON,P
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,4,Golkar,1,"BAMBANG ATMANTO WIYOGO, S.E.",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,4,Golkar,2,"ERWIN RICARDO, S.E.",L
2019,DKI JAKARTA,DKI JAKARTA I,DPR ,4,Golkar,3,"CHRISTINE N PANJAITAN, S.S",P
